smiles,cramer,ames_alert,ames_sa,gradient
O=C(OCCCc1ccccc1)c1ccccc1O,I,0,,none
CC(C)(CCc1ccccc1)C(=O)O,I,0,,none
CC(=O)OCCC(C)S,I,0,,none
C=C1CCCC2(C)CCC(CC(C)(C)O)CC12,I,0,,none
CCCCc1ccc2ccccc2n1,II,0,,none
CC(=O)C1CC2=C(C)CC1C(C(C)C)C2,III,0,,none
Cc1cccc(C(C)C=O)c1C,I,1,SA11_Ames,none
CCCCC1CCOC1=O,I,0,,none
N#CCCCl,III,1,SA8_Ames,III
CCCCCCC/C=C\C(=O)OCC,I,0,,none
CCCCCCCC=CC(=O)OCC,I,0,,none
CCCCCCC/C=C/C(=O)OCC,I,0,,none
CC(=O)c1ccc(C)cc1,I,0,,none
CCOCc1ccccc1O,III,0,,none
O=[Ni],III,0,,none
O=P([O-])(O)O.[K+],III,0,,none
O=[V](=O)O[V](=O)=O,III,0,,none
CC(=O)C1=NCCCC1,II,0,,none
CCC(=O)CSC,I,0,,none
CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,I,0,,none
CCCCCCOC(=O)CC,I,0,,none
CCOC(=O)C1OC1c1ccccc1,III,1,SA7_Ames,none
CCOC(=O)[C@H]1O[C@@H]1c1ccccc1,III,1,SA7_Ames,none
CCCC(=O)c1ccco1,II,0,,none
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46.O=S(=O)(O)O,III,0,,II
CC1CO1,III,1,SA7_Ames,none
COc1cc(CC=O)ccc1O,I,1,SA11_Ames,none
C=C1CCC(C(=C)C)CC1,I,0,,none
CCCCCCCCCCCCCCCCCO,I,0,,none
CCC1C=CC(=O)O1,I,0,,none
COC(=O)C=CC(C)CCC=C(C)C,I,0,,none
CCc1c[nH]c2ccccc12,III,0,,none
CC(=O)CCC1C(C)=CCC(C)C1(C)C,I,0,,none
CC(C)c1ccc(CC(C)C2OCCO2)cc1,I,0,,none
C=CC(=O)OCC(CC)CCCC,I,0,,none
C=CCC(O)CC(C)C,I,0,,none
CCCCCCC(CC)OC(C)=O,I,0,,none
CCCCCCCCC(=O)OCCCCCC,I,0,,none
CCCCC/C=C/COC(=O)CCC,I,0,,none
COC(=O)c1ccccc1N=CC(C)Cc1ccc(C(C)C)cc1,III,0,,none
CC1CC(C)(c2ccccc2)CO1,II,0,,none
CCCC(=O)CC(=O)O.OCC(O)CO,III,0,,none
O.[Mg+2].[OH-].[OH-],III,0,,none
CC(=O)c1ccc(N)cc1,III,1,SA28_Ames,III
Cc1cccc(C(=O)O)c1,I,0,,none
Cc1cscc1C,III,0,,none
CC(S)C(=O)OCC1CCCO1,II,0,,none
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,III,1,SA28_Ames,III
CC1(O)CCC2C(=CCCC2(C)C)C1,I,0,,none
CC(=O)CC(=O)c1ccco1,II,0,,none
CCCC1CCS1,II,0,,none
CCC(O)COC1CCCCC1C(C)(C)C,III,0,,none
CC(=O)C1(C)CC(=O)C(C)(SCc2ccco2)O1,III,0,,none
CC(O)COC(C)(C)C,III,0,,none
CCC1CCCCC1CC,I,0,,none
CCC(C)/C=C(\C=O)CSC,II,1,SA10_Ames,none
C=C[Si](Cl)(Cl)Cl,III,0,,III
O=[Cr](=O)([O-])[O-].O=[Cr](=O)([O-])[O-].[K+].[OH-].[Zn+2].[Zn+2],III,0,,none
COCc1ccccc1,III,0,,none
CCCC(C)OC(C)=O,I,0,,none
CCOC(=O)C/C(=C/C(=O)[O-])C(=O)[O-],III,0,,none
CCOC(=O)C/C(=C/C(=O)O)C(=O)O,III,0,,none
[N-]=[N+]=O,III,0,,none
O=C1OCCCCCCCO1,III,0,,none
C/C=C(C)/C=C/C=C(C)C,I,0,,none
CC=C(C)C=CC=C(C)C,I,0,,none
CCCCCCCCCC/C=C/C(=O)O,I,0,,none
O=C1CCCCCCCCCC(=O)OCCO1,I,0,,none
C=CCCCCCCCCC(=O)OCCCC,I,0,,none
CCCOC(CC)OC(C)CCC,I,0,,none
CCCC(=O)SC,III,0,,none
O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[K+],III,0,,none
COc1ccc(CC(C)S)cc1,III,0,,none
CCCCCCCCCCCC(=O)Oc1ccc(C)cc1,I,0,,none
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,III,0,,none
CC1=CC[C@H]2C[C@@H]1C2(C)C,I,0,,none
CC1=CC[C@@H]2C[C@H]1C2(C)C,I,0,,none
CC1=CCC2CC1C2(C)C,I,0,,none
CC(OP(C)(=O)F)C(C)(C)C,III,0,,III
O=[N+]([O-])O,III,0,,II
CC1CC(=O)O1,I,1,SA6_Ames,none
CC1=CC(C)CC(CO)C1,I,0,,none
OCCN(CCO)CCO,III,0,,II
C=CC(C)(CCC=C(C)C)OCC,I,0,,none
CCOC(=O)CC1(C)OCC(C)O1,I,0,,none
COC(=O)CO,I,0,,none
CCCC(CCOC(C)=O)SC(C)=O,I,0,,none
CC(=O)OC(C)C1CCC(C)CC1,I,0,,none
CC(C)N=C=O,III,1,SA15_Ames,none
Cc1ccc(C)o1,III,0,,none
CC(=O)C(C)C(C)=O,I,0,,none
CCCCC(C)(C)CO,I,0,,none
CCCCCCCC(C)OC(C)=O,I,0,,none
CC(C)CCOC(C=O)(OCCC(C)C)c1ccc(O)cc1,I,1,SA11_Ames,none
C1CO1.CC1CO1.CCCCCCCCCCCCCCCCO,III,1,SA7_Ames,none
CCCC(S)CCOC,I,0,,none
CC(=O)c1ccccc1N,III,1,SA28_Ames,III
CCCCCCC(Br)C(=O)O,III,1,SA8_Ames,III
CCCCCC(C)OC(=O)CCC,I,0,,none
C/C=C(\CC)CCC(C)CCO,I,0,,none
CCC(=O)OCCCc1ccccc1,I,0,,none
Cc1ccc(CN(C)C=O)cc1,III,0,,II
O=C(O)c1c(Cl)nc2n1CCS2,III,0,,III
CCCCCCCOC,I,0,,none
[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+2].[Na+].[Na+].[Na+].[Na+],III,0,,none
CSOC(=O)C(C)OC(C)=O,III,0,,none
O=C(O)/C=C(\CC(=O)O)C(=O)O,III,0,,none
O=C(O)/C=C(/CC(=O)O)C(=O)O,III,0,,none
O=C(O)C=C(CC(=O)O)C(=O)O,III,0,,none
CCOC(=O)C1C(C)=C(C)CCC1(C)C,I,0,,none
OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,II,0,,none
OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,II,0,,none
OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,II,0,,none
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,II,0,,none
OCC1O[C@@H](O[C@@H]2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,II,0,,none
OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,II,0,,none
CCCCCCCCC(=O)c1ccc(C)cc1,II,0,,none
CCCC(=O)OCC(CCC(C)C)C(C)C,I,0,,none
CC(=O)c1cccc(C)c1O,I,0,,none
CCCCC(CC)COC(=O)CC,I,0,,none
C=C(C)CCCC(C)CO,I,0,,none
O=C([O-])C([O-])C([O-])C(=O)[O-].O=C([O-])C([O-])C([O-])C(=O)[O-].[K+].[K+].[Sb+3].[Sb+3],III,0,,none
CCCCC(CC)COC(=O)c1ccccc1C(=O)OC1CCCCC1,I,0,,none
CCOc1ccc2ccccc2c1,III,0,,none
CCCC1CC(C)(OC(C)=O)CCO1,II,0,,none
[Co],III,0,,none
CCOC(CS)OCC,I,0,,none
Cl.Clc1ccccc1N1CCNCC1,III,0,,III
C/C=C/C/C=C/C(C)=O,II,1,SA10_Ames,none
CCCCCC/C(C=O)=C\c1ccccc1,II,0,,none
CCCCCCC(C=O)=Cc1ccccc1,II,0,,none
c1ccc(SSc2ccccc2)cc1,III,0,,none
CCCC(C)C(=S)OC,III,0,,none
CCCN(CCC)C(=O)SCC,III,1,SA16_Ames,II
[Ta],III,0,,none
CCCCOC(=O)C1(c2ccccc2)OC1C,III,1,SA7_Ames,none
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,III,1,SA10_Ames,III
O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Mg+2].[Mg+2].[Mg+2],III,0,,none
CC(=O)C(S)C(C)C,I,0,,none
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,III,0,,none
FN(F)F,III,0,,III
CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,III,0,,II
CCCCCC(=S)OC,III,0,,none
CC(=O)CC(=O)OC(C)C,I,0,,none
CCCCOC(=O)CC(=O)[O-],III,0,,none
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,II,0,,none
CC=CCOC(=O)CCCCC,I,0,,none
CC/C=C/CC1=C(C)C(=O)CC1,II,1,SA10_Ames,none
CCC=CCC1=C(C)C(=O)CC1,II,1,SA10_Ames,none
CNc1ccccc1C(=O)OC,III,1,SA28bis_Ames,III
O=[As]([O-])(O)O.[K+],III,0,,none
c1ccc(CSSCc2ccccc2)cc1,III,0,,none
CCC(C)(CC=O)CCC=C(C)C,I,1,SA11_Ames,none
C=CCOC(=O)C(C)(C)C,III,0,,none
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,III,0,,III
COCC(C)OCC(C)OC(C)CO,III,0,,none
CC(CC(C)(C)C#N)c1ccccc1,III,0,,none
CCC1OC(C)=C(O)C1=O,II,1,SA10_Ames,none
CC=CC(=O)OCCCC,I,0,,none
CC(C)C1CCCCC1,I,0,,none
O=[Ti]=O,III,0,,none
C=CCOC(=O)COCC(C)CC,III,0,,none
Cc1ccc(C)c(C)c1,I,0,,none
Cc1ccc(S(=O)(=O)c2cc(N(C)C)ccc2N)cc1,III,1,SA28_Ames;SA28bis_Ames,III
CCCC(CCOC)SC(=O)OCC,III,0,,none
CCCCCCC(O)CCc1ccccc1,II,0,,none
CCCCC[C@H]1OC[C@H](C)O1,I,0,,none
CCCCCC1OCC(C)O1,I,0,,none
CC(C)=CC1(O)CCCC1,I,0,,none
CCc1cccc2oc(=O)ccc12,III,1,SA30_Ames,none
CCC=C=Nc1ccccc1,III,0,,none
Cc1cc2occ(C)c2c2c1CC[C@H](C)C2,III,0,,none
Cc1ccc(C)s1,III,0,,none
CCOC(=O)CNC(=O)[C@@H]1C[C@H](C)CC[C@H]1C(C)C,I,0,,none
CCOC(=O)CNC(=O)C1CC(C)CCC1C(C)C,I,0,,none
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,I,0,,none
C[C@H]1CC(=O)[C@](C)(O)C12CCCCCC2,I,0,,none
CC(C)CC(=O)O,I,0,,none
C=CC(=O)OCC(C)O,I,0,,none
CC/C=C\CC=O,I,1,SA11_Ames,none
CC/C=C/CC=O,I,1,SA11_Ames,none
CCC=CCC=O,I,1,SA11_Ames,none
CCCCC(C)C,I,0,,none
CC(C)CCOC(OCC(C)C)C(C)C,I,0,,none
CC(C)=C1C/C=C(\C)CC/C=C(\C)CC1,I,0,,none
O=C(O)[C@@H]1[C@H](C(=O)O)[C@H]2CC[C@@H]1O2,II,0,,none
O=C(O)C1C2CCC(O2)C1C(=O)O,II,0,,none
CCCCCOC(=O)C(C)O,I,0,,none
C#CC1(OC(N)=O)CCCCC1,III,1,SA16_Ames,II
CC1=C(O)C(=O)CC1C,II,1,SA10_Ames,none
C=C1CC(C)OC(c2ccccc2)C1,II,0,,none
CCCOC(=O)Cc1ccccc1,I,0,,none
Cc1ccc(CC(=O)[O-])cc1,I,0,,none
Cc1ccc(CC(=O)O)cc1,I,0,,none
CC(S)=c1c(C)c2[nH]c1=Cc1[nH]/c(c(=C(C)S)c1C)=C\c1[nH]c(c(CCC(=O)O)c1C)C=c1[nH]c(c(C)c1CCC(=O)O)=C2,III,1,SA19_Ames,III
CCOC(=O)c1ccccc1O,I,0,,none
C=C(C)C#N,III,0,,none
CC(C)=CCS,III,0,,none
CCCCCCCCCCCCCCC1CCC(=O)O1,I,0,,none
CCCCCCCCCC(=O)OOCC,III,0,,none
CCCCCCCC/C=C\CCCCCCCCOC(C)=O,I,0,,none
CCCCCCCCC=O,I,1,SA11_Ames,none
CNC(=O)Oc1cccc(C(C)C)c1,III,0,,none
COc1ccc(C)cc1OC,I,0,,none
CCCCCCC(O)CC,I,0,,none
CC1(C)CCCC2=C1CC(C#N)CC2,III,0,,none
CC1=CCCC(C)(C)C12CCC(C)O2,II,0,,none
Cc1ccc(N(C)C)cc1,III,1,SA28bis_Ames,II
CCCC(C)C(C)=O,I,0,,none
CO[C@H]1[C@@H](O)[C@@H](CO)OC(OC2C3CO[C@H]2[C@H](O)C(C)O3)[C@@H]1O,III,0,,none
O=C([O-])c1ccccc1-c1c2cc([N+](=O)[O-])c(=O)c(Br)c-2oc2c(Br)c([O-])c([N+](=O)[O-])cc12.[Na+].[Na+],III,1,SA19_Ames;SA27_Ames,III
C(OCC1CO1)C1CO1,III,1,SA7_Ames,none
O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,I,1,SA11_Ames,none
O=CC(O)C(O)C(O)C(O)CO,I,1,SA11_Ames,none
COC(=O)OC(=O)OC,III,0,,III
CCCCCCOCCOCCO,III,0,,none
COC(=O)c1ccccc1N=CC1CCC(C)=CC1C,III,0,,none
CC(C)=CCSC(=O)C(C)C,III,0,,none
CCCCCC/C(C)=N/O,III,0,,none
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,II,0,,none
CCCC#CCCC,III,0,,none
CBr,III,1,SA8_Ames,III
CCCCCCCCCC=CC(=O)OCC,I,0,,none
CCNC(=O)OCC,III,1,SA16_Ames,none
CCc1nccnc1CC,III,0,,none
C1CCC(OCOC2CCCCC2)CC1,III,0,,none
O=C([O-])C(=O)OC1CCCCC1,III,0,,none
C=CCCCCCCCCCC(=O)O,I,0,,none
CCC(S)C(C)CO,I,0,,none
COC(=O)C1OC1c1ccccc1,III,1,SA7_Ames,none
CCCCC=CCC(=O)OC,I,0,,none
CC(Br)CC(=O)O,III,1,SA8_Ames,III
CCOCc1cnccn1,II,0,,none
O=C(O)C1OC1c1ccccc1,III,1,SA7_Ames,none
CN=C=O,III,1,SA15_Ames,none
CCCCCCCCCCCCOCC,I,0,,none
CC1CC2C(CC1=O)C(C)(C)CCC2(C)C,I,0,,none
CC(/C=C/n1ccc2ccccc21)CCCC(C)(C)O,III,0,,none
CCCCCCCCCCCCCCCCCCCCCC(=O)NCCc1c[nH]c2ccccc12,III,0,,none
Cc1nc(C)c(CC(C)C)o1,II,0,,none
CN(CCCl)CCCl,III,1,SA5_Ames,III
CC1CCC(=O)OC1C,I,0,,none
CC1CCSCS1,II,0,,none
C=CCCCCCCCCOC(=O)CC,I,0,,none
CCCCCCCC/C=C/CC=O,I,1,SA11_Ames,none
CCCCCCCCC=CCC=O,I,1,SA11_Ames,none
CCCCCCOC(=O)CCC(C)=O,III,0,,none
S=c1nccc[nH]1,III,0,,III
COCCNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-].[Gd+3],III,0,,II
c1ccc2c(c1)CCO2,II,0,,none
CC(=O)OCCCCCCCCCCC(C)C,I,0,,none
CC(=O)OC(C)(C)C1CCC(C)CC1,I,0,,none
CCN=C=S,III,1,SA15_Ames,none
CCOC(=O)C(O)Cc1ccccc1,I,0,,none
O=C(CCO)c1cccs1,III,0,,none
Cc1cn([C@H]2C[C@@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,III,1,SA22_Ames,II
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,III,1,SA22_Ames,II
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,III,1,SA22_Ames,II
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,III,0,,II
CC(=O)OCC[C@@H]1CC=C(C)C1(C)C,I,0,,none
CC(=O)OCCC1CC=C(C)C1(C)C,I,0,,none
C=C1NNC(=O)C1CCC(=O)N/N=C\c1ccc(F)cc1,III,1,SA13_Ames,III
CSCCCCCN=C=S,III,1,SA15_Ames,none
CC(=O)OCCN,I,0,,III
CCCCCCCCCC#N,III,0,,none
O=S(=O)(O)NC1CCCCC1,III,0,,III
c1ccc2c(c1)ccc1ncccc12,III,1,SA19_Ames,none
FC(F)=C(F)C(F)(F)F,III,0,,I
CCOC(=O)C(=O)C(C)CC,I,0,,none
CCCC(=O)CCC,I,0,,none
CC(C)OCCO,I,0,,none
CCOCCC(C)CCCC(C)C,I,0,,none
[Zn],III,0,,none
CC(O)C(Cl)(Cl)Cl,III,0,,III
CCCCCCCCC(=O)OCCC,I,0,,none
CCC(=O)c1ccco1,II,0,,none
CCOC(=O)[C@@H](C)CC,I,0,,none
CCOC(=O)C(C)CC,I,0,,none
CCOC(=O)[C@H](C)CC,I,0,,none
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],III,0,,II
CC(C)CCOC(=O)C(=O)OCCC(C)C,I,0,,none
O=C(Cl)OC(Cl)(Cl)Cl,III,1,SA1_Ames,III
C/C=C(\C)C(=O)OC1CC(C)CCC1C(C)C,I,0,,none
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,III,0,,III
COC(=O)CC(O)(CC(=O)OC)C(=O)OC,III,0,,none
O=C1C[C@@H](c2ccccc2)C(=O)O1,I,0,,III
CCC(C)CC(C)C,I,0,,none
COC(=O)c1ccco1,II,0,,none
CCC(O)C(C)=O,I,0,,none
CCCCC/C=C/C(C)=O,II,1,SA10_Ames,none
CCCCCC=CC(C)=O,II,1,SA10_Ames,none
CC12CCCC3(CC1)C1(C)OC1CCC23C,III,1,SA7_Ames,none
CCc1ccc(OC)cc1,I,0,,none
CC1=CC(C)=C(C=O)C(C)(C)C1,II,1,SA10_Ames,none
CCCCCC=CO,III,0,,none
CC(C)CC(C)CCCC(C)O,I,0,,none
COC1OC(C(=O)O)C(OC2OC(C(=O)OCC(C)O)C(C)C(O)C2O)C(O)C1O,III,0,,none
CCCCCCCC/C=C/CCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,I,0,,none
CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,I,0,,none
CCCCCOC(=O)C(C)c1ccccc1,I,0,,none
CCC(CO)Cc1ccccc1,I,0,,none
CCCCCCOC(=O)CC(C)S,I,0,,none
CNN,III,1,SA13_Ames,III
CCCCCCOC(CC(C)C)OCCCCCC,I,0,,none
OC[C@@H](O)C(O)[C@@H](O)CO,I,0,,none
OCC(O)C(O)C(O)CO,I,0,,none
C1=CC2C3C=CC(C3)C2C1,I,0,,none
ClC(Cl)Cl,III,1,SA8_Ames,III
C=CC(OC(=O)CC(C)C)C(C)CC=C(C)C,II,0,,none
CC(C)C1CCC2CC(=O)CCC2C1,I,0,,none
O=C1[N-]S(=O)(=O)c2ccccc21.[K+],III,0,,none
O=C([O-])C(O)C(O)C(=O)[O-].[Na+].[Na+],III,0,,none
CCCCC(=O)C1=C(C)CCCC1(C)C,II,1,SA10_Ames,none
[Na+].[OH-],III,0,,none
CC(C)CC(=O)c1ccccc1,I,0,,none
CC(C=O)Cc1ccccc1,I,1,SA11_Ames,none
NCC(=O)c1ccccc1,III,0,,III
CCOC(=O)CC[C@H](N)C(=O)OCC,I,0,,III
C=C(C)OC(C)=O,I,0,,none
CCCCCCCCC=CC#N,III,0,,none
COC(OC)c1ccccc1,I,0,,none
O=C(OC(CO)c1ccccc1)c1ccccc1,I,0,,none
COC(C)(C)OC,I,0,,none
CC(=O)OCCC(C)(C)S,I,0,,none
C=CC(=O)OCCOC,I,0,,none
O=C(Nc1ccccc1)Nc1cnns1,III,0,,none
COc1ccc2ncccc2c1,II,0,,none
C=CCCCCCCCCCCCC,I,0,,none
C=CCI,III,1,SA8_Ames,none
O=CC(Cl)(Cl)Cl,III,1,SA11_Ames,III
OCC1O[C@@H]2O[C@@H]3C(CO)O[C@H](O[C@@H]4C(CO)O[C@H](O[C@@H]5C(CO)O[C@H](O[C@@H]6C(CO)O[C@H](O[C@@H]7C(CO)O[C@H](O[C@H]1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,I,0,,none
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO,I,0,,none
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,II,0,,II
CCCCCCCCCCCC=O,I,1,SA11_Ames,none
CCCC(=O)CSC,I,0,,none
COc1ccc(COC(C)=O)cc1,I,0,,none
Cc1ccc(C(C)C)cc1,I,0,,none
CC1SSC(C)S1,I,0,,none
CSC(C)C(C)=O,I,0,,none
CS[C@@H](C)C(C)=O,I,0,,none
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12,III,0,,none
CC12C=CCC1C1CCC3CC(=O)CCC3(C)C1CC2,III,0,,none
CC(C)c1ccnc2ccccc12,III,0,,none
Oc1ccc(Cl)cc1Cl,III,0,,III
CCCCC=O,I,1,SA11_Ames,none
C1=CCCCC1,I,0,,none
CCC1OCC2(CC=CCC2)CO1,I,0,,none
CC(C)CCCC(C)(C)O,I,0,,none
CC(=O)C=CC=C(C)CCC=C(C)CCC=C(C)C,II,1,SA10_Ames,none
CCOC(=O)CC(=O)O,I,0,,none
C=CC=O,III,1,SA10_Ames,none
O=C(OC1CN2CCC1CC2)C(O)(c1ccccc1)c1ccccc1,III,0,,II
CCCCCCCCCCOC(=O)C(C)C,I,0,,none
CCCCCC(CC(=O)OC)OC(C)=O,I,0,,none
CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)OCCCC,I,0,,none
CC(C)COCCO,I,0,,none
O=C(O)C(=O)CO,I,0,,none
[NH4+].[O-][Cl+3]([O-])([O-])[O-],III,0,,III
CCOC(=O)C(C)(C)C,I,0,,none
O=C1OC(=O)C2C3CC(C(Br)C3Br)C12,III,0,,III
Cl.Cl.N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,III,0,,III
Cl.Cl.NC(CSSC[C@H](N)C(=O)O)C(=O)O,III,0,,III
CCCCCCCCC(O)C(=O)OC,I,0,,none
CC(C)CCOC(=O)CC(S)C(=O)OCCC(C)C,I,0,,none
CCCCCCCC(C)=NO,III,0,,none
CC(C)CCC(C)(C)C,I,0,,none
CCCCC(CC)(CCCC)C(=O)OC,II,0,,none
CS(C)(=O)=O,III,0,,none
C=C[C@]1(C)Cc2occ(C)c2CC1C(=C)C,III,0,,none
CC1COCc2cc3c(cc21)C(C)(C)CCC3(C)C,III,0,,none
CC(=O)OC/C=C(\C)CCC=C(C)C,I,0,,none
CC(=O)OC/C=C(/C)CCC=C(C)C,I,0,,none
CC(=O)OCC=C(C)CCC=C(C)C,I,0,,none
C=CC(=O)CCCCCC,II,1,SA10_Ames,none
C=C(C)CCCC(C)CCOC(=O)CC,I,0,,none
CCCCC[C@@H]1O[C@H]1/C=C/C=O,III,1,SA10_Ames;SA7_Ames,none
CCCCC[C@H]1O[C@H]1/C=C/C=O,III,1,SA10_Ames;SA7_Ames,none
CCCCCC1OC1C=CC=O,III,1,SA10_Ames;SA7_Ames,none
[NH4+].[SH-],III,0,,none
COC.Cc1ccc(C(C)C)c(O)c1,III,0,,none
CCC(C)(CCc1ccccc1)OC(C)=O,I,0,,none
O=C(OCC(COC(=O)c1ccccc1)OC(=O)c1ccccc1)c1ccccc1,I,0,,none
C[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)O,I,0,,III
O=S(=O)(O)OCCOc1ccc(Cl)cc1Cl,III,0,,III
Cc1cncc(C)n1,III,0,,none
COC(=O)CC(C)SC,I,0,,none
Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,III,0,,III
CC1(C)CCCc2ccc(C=O)cc21,II,1,SA11_Ames,none
C1C2C3CN4CN5CC3C1C5C24,III,0,,II
CC1=CC(=O)CC(C)(C)C1,II,1,SA10_Ames,none
BrC(Br)(Br)Br,III,0,,III
CO[C@H](Cc1ccccc1)[C@H](C)/C=C(C)/C=C/[C@H](N)[C@@H](C)C(=O)[O-],II,0,,III
C=CCc1ccccc1,I,1,SA38_Ames,none
CC(C)[C@@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,I,0,,III
CCCC[C@H]1OC(=O)c2ccccc21,III,0,,none
CCCC[C@@H]1OC(=O)c2ccccc21,III,0,,none
CCCCC1OC(=O)c2ccccc21,III,0,,none
O=C(O)CCC1CCCCC1,I,0,,none
C=CC[Si](Cl)(Cl)Cl,III,0,,III
CCCC(=O)OCCCCO,III,0,,none
CCCC=CC(=O)CCC,II,1,SA10_Ames,none
COC(=O)C(Cl)Cl,III,1,SA8_Ames,III
NNc1ccccc1,III,1,SA13_Ames,III
CC(=O)Cc1cnccn1,II,0,,none
CCCCCCCCCCCCC(=O)OCCCC,I,0,,none
CC1=CC(=O)C(=C(C)C)CC1,III,1,SA10_Ames,none
Nc1ccc(Oc2ccc(N)cc2)cc1,III,1,SA28_Ames,III
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[K+],III,0,,none
CC(C)=CCC/C(C)=C/C#N,III,0,,none
CC(C)=CCCC(C)=CC#N,III,0,,none
CC(C)=CCC/C(C)=C\C#N,III,0,,none
CC1OC(C)C(C)O1,III,0,,none
C=C(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(C)=O,I,0,,none
C=C(C)[C@H]1CC[C@H](C)C[C@H]1OC(C)=O,I,0,,none
C=C(C)C1CCC(C)CC1OC(C)=O,I,0,,none
c1ccc(CCOC2CCCCC2)cc1,II,0,,none
C=Cc1cccc(C)c1C,I,0,,none
CCc1ccco1,III,0,,none
CCCCCC1CCCCC1,I,0,,none
